40	1360343523
460	1360342646
1200	1360341805
60	1360341730
260	1360343121
60	1360341129
40	1360343213
180	1360341670
300	1360341114
5000	1360342433
60	1360341751
40	1360342696
340	1360343950
140	1360343862
80	1360342723
120	1360342102
6100	1360342025
40	1360341815
40	1360342286
40	1360341129
5100	1360342198
40	1360342012
1980	1360343294
120	1360343234
100	1360343626
60	1360343364
60	1360342251
40	1360343566
2960	1360342206
5840	1360343026
220	1360341735
60	1360343872
140	1360343661
60	1360343661
40	1360342679
100	1360343222
60	1360341113
40	1360341095
200	1360343372
100	1360343400
40	1360343658
40	1360341858
220	1360343042
2500	1360341831
580	1360342589
60	1360342698
80	1360343129
60	1360342698
200	1360343582
60	1360341127
80	1360343437
60	1360343817
120	1360342754
420	1360341122
1800	1360343934
160	1360341105
80	1360343242
1560	1360343294
100	1360343843
60	1360341092
2320	1360342954
60	1360341139
60	1360341124
260	1360342942
2320	1360342403
40	1360341951
80	1360342697
40	1360343611
120	1360343775
40	1360343221
160	1360343871
200	1360342192
40	1360343187
60	1360343497
60	1360342388
480	1360342101
60	1360341862
100	1360343506
160	1360343873
80	1360343126
40	1360341134
40	1360343538
80	1360343269
500	1360342421
120	1360343306
80	1360343685
40	1360342293
60	1360341133
80	1360343496
140	1360341096
360	1360341114
480	1360343312
40	1360342963
4680	1360342396
180	1360341135
60	1360343870
180	1360342764
60	1360342600
60	1360342942
40	1360343202
60	1360342635
2740	1360343530
40	1360342746
100	1360343872
80	1360343672
560	1360342557
120	1360343332
60	1360343674
400	1360343211
100	1360343875
120	1360343209
40	1360343368
60	1360342698
160	1360342697
100	1360343487
40	1360342120
100	1360342841
260	1360341097
160	1360342507
240	1360343854
160	1360341077
40	1360341124
80	1360342706
600	1360343250
60	1360341096
2560	1360342403
80	1360341396
60	1360341137
60	1360342701
40	1360341109
120	1360341610
120	1360342133
60	1360341111
360	1360342687
60	1360342543
40	1360341396
12720	1360341660
60	1360341707
40	1360342860
60	1360343589
280	1360342173
120	1360343877
40	1360341921
260	1360342700
120	1360342193
120	1360341733
6000	1360342052
80	1360341831
80	1360342859
2240	1360343782
160	1360342305
100	1360343207
100	1360341793
100	1360341075
140	1360341964
40	1360342955
520	1360343829
2660	1360343129
1120	1360342874
100	1360342274
200	1360341104
60	1360343003
60	1360341847
100	1360343142
100	1360343209
3720	1360343078
660	1360342582
80	1360342259
3640	1360342285
80	1360341633
40	1360341904
60	1360341105
1620	1360343357
280	1360341118
7000	1360343730
2780	1360343033
180	1360343142
80	1360343875
320	1360341114
2580	1360342278
3380	1360343006
4820	1360343159
100	1360341761
100	1360343866
60	1360343070
60	1360343346
80	1360341613
80	1360343213
40	1360341085
80	1360343075
960	1360343487
160	1360343730
120	1360342364
60	1360343541
2160	1360341743
40	1360341088
80	1360341994
280	1360342746
160	1360341124
5740	1360343205
3080	1360343316
800	1360342432
60	1360343693
60	1360342700
40	1360342436
100	1360341840
120	1360341627
80	1360342988
1700	1360342206
140	1360342247
580	1360342022
160	1360342550
60	1360343401
40	1360343205
40	1360341680
60	1360342266
80	1360342218
100	1360342697
60	1360343527
140	1360343657
16280	1360343361
120	1360341718
40	1360341082
4940	1360343433
160	1360343578
480	1360342306
40	1360341116
200	1360341128
1160	1360342769
180	1360342870
80	1360341765
100	1360342167
920	1360342060
100	1360343071
80	1360342701
80	1360342495
140	1360341837
280	1360341943
40	1360342697
480	1360342397
100	1360343317
160	1360341732
40	1360341135
200	1360341098
140	1360343461
18440	1360343758
8060	1360342018
40	1360342018
60	1360341098
60	1360343030
440	1360341135
13280	1360343110
160	1360343321
200	1360342692
2380	1360342029
600	1360343495
1620	1360341858
40	1360342646
60	1360341096
360	1360342684
960	1360343126
60	1360342037
60	1360343426
420	1360341959
680	1360343254
160	1360341649
100	1360341837
80	1360343862
260	1360342365
60	1360343673
200	1360341112
1520	1360342040
100	1360342305
60	1360343954
40	1360343429
100	1360342234
120	1360341831
100	1360343376
520	1360341636
2540	1360343866
1080	1360342907
420	1360341396
80	1360341118
100	1360342889
140	1360342322
40	1360343156
40	1360341091
80	1360343246
40	1360341105
60	1360343809
140	1360341711
3360	1360343376
140	1360341825
100	1360342177
100	1360342246
180	1360343250
360	1360341138
40	1360341107
2040	1360342532
60	1360342790
60	1360342012
120	1360342088
40	1360341085
200	1360342718
7460	1360342741
60	1360343929
100	1360343206
100	1360343376
140	1360343380
40	1360341121
120	1360343234
60	1360343614
220	1360341120
5200	1360342452
60	1360341642
260	1360343075
100	1360342558
100	1360342433
180	1360342092
60	1360341131
60	1360343701
80	1360342127
140	1360342863
60	1360341085
7120	1360342836
480	1360343875
60	1360343574
80	1360343538
40	1360341102
16860	1360343339
140	1360342528
460	1360342029
60	1360342610
80	1360341104
12080	1360341894
40	1360343038
60	1360342447
1140	1360343835
4140	1360341715
40	1360341094
40	1360343046
140	1360341960
40	1360342468
180	1360343219
240	1360342353
60	1360342657
120	1360342746
100	1360343091
100	1360342350
40	1360341093
40	1360341131
60	1360341687
60	1360341101
660	1360342145
100	1360343499
40	1360343202
40	1360343775
120	1360342075
60	1360341075
80	1360342955
80	1360341087
40	1360342771
40	1360341117
40	1360343221
40	1360341125
2040	1360342251
260	1360343946
140	1360342040
100	1360342240
80	1360342476
1980	1360341851
8840	1360343689
40	1360341114
120	1360343246
500	1360341700
60	1360342465
160	1360343867
100	1360341751
180	1360341077
160	1360341707
120	1360341610
140	1360342433
80	1360343530
13440	1360341765
1100	1360342765
60	1360341918
180	1360342697
120	1360342923
320	1360341095
80	1360342376
100	1360342411
40	1360343578
60	1360341122
12780	1360342263
380	1360341082
120	1360343133
80	1360343206
160	1360343400
80	1360343566
60	1360343742
40	1360341081
40	1360341109
100	1360342985
100	1360343221
40	1360341076
200	1360341932
1520	1360343469
100	1360342193
140	1360342137
860	1360342886
1700	1360343674
80	1360342951
120	1360341097
140	1360343869
160	1360341694
40	1360341095
2800	1360343316
60	1360341123
80	1360341660
60	1360342137
40	1360341140
60	1360342241
320	1360342696
160	1360343215
60	1360342289
780	1360341847
80	1360342119
100	1360343579
80	1360342338
80	1360343972
40	1360342542
60	1360341123
760	1360343332
80	1360342859
40	1360343696
40	1360341105
400	1360341393
7800	1360341646
1160	1360341632
60	1360343213
60	1360342642
60	1360342697
40	1360341132
1980	1360343674
80	1360342791
320	1360341084
40	1360341770
13260	1360341822
60	1360343369
60	1360343258
120	1360342213
100	1360343870
260	1360342306
160	1360342836
14720	1360342385
160	1360341971
40	1360342806
60	1360341114
100	1360341095
460	1360342507
17620	1360341669
60	1360342278
460	1360343673
40	1360343404
160	1360341680
40	1360343231
17420	1360342911
260	1360341107
40	1360343771
160	1360342260
80	1360343216
140	1360343263
40	1360343515
60	1360342456
3340	1360342550
820	1360341939
340	1360342886
40	1360341147
940	1360342214
340	1360343321
40	1360342365
180	1360342535
40	1360343152
80	1360341117
40	1360343007
60	1360343465
6680	1360341614
60	1360341084
160	1360342613
5220	1360341805
420	1360342403
60	1360341089
100	1360342726
80	1360341140
40	1360342589
80	1360343038
440	1360343265
60	1360342523
6720	1360342954
40	1360342687
2300	1360341784
40	1360341912
60	1360341110
100	1360343298
2740	1360342085
60	1360341614
180	1360342113
60	1360343925
16840	1360341816
320	1360341118
760	1360341825
16720	1360342315
40	1360342373
40	1360342539
100	1360343491
440	1360343950
1880	1360342088
440	1360341089
60	1360341130
240	1360341127
4060	1360343026
3340	1360342170
140	1360342308
40	1360343873
40	1360341134
120	1360343868
7500	1360342411
40	1360341997
900	1360342421
60	1360341135
60	1360341140
140	1360343533
40	1360342507
140	1360341925
40	1360341080
80	1360343209
160	1360342687
60	1360341116
80	1360343708
140	1360343969
100	1360343215
1960	1360343746
60	1360341783
3860	1360342476
120	1360343125
80	1360343202
1220	1360342828
660	1360341936
60	1360341128
120	1360343297
40	1360341132
1160	1360342105
760	1360342617
60	1360341394
80	1360343029
100	1360342653
40	1360341099
100	1360343561
180	1360342436
40	1360343077
60	1360341610
60	1360343328
60	1360341121
60	1360343969
280	1360341107
100	1360343122
100	1360343578
40	1360341098
1020	1360343950
140	1360342117
60	1360343426
140	1360342931
80	1360342447
2780	1360343241
120	1360343213
140	1360342519
6300	1360342919
17660	1360341908
100	1360342582
240	1360341111
580	1360343038
140	1360341915
60	1360343604
140	1360343369
120	1360341854
40	1360341393
80	1360343875
40	1360343241
60	1360341395
200	1360341135
1500	1360343110
80	1360342867
140	1360343542
60	1360342214
15480	1360343906
40	1360341091
40	1360343579
60	1360341086
40	1360341831
40	1360343399
440	1360343875
40	1360342260
40	1360341132
40	1360343215
120	1360342022
100	1360342461
100	1360343453
19940	1360342824
240	1360343870
140	1360343155
180	1360341393
6660	1360342051
140	1360342494
60	1360342867
80	1360341083
1160	1360341997
340	1360343400
60	1360341136
400	1360343767
440	1360342085
100	1360341982
100	1360342919
40	1360343518
100	1360342887
12500	1360342714
12260	1360343235
220	1360341120
280	1360341653
60	1360341138
180	1360342247
180	1360342550
40	1360342267
40	1360342679
100	1360343793
60	1360341809
40	1360343223
300	1360341115
260	1360341109
17180	1360342695
5080	1360343786
40	1360343102
60	1360341109
40	1360343258
60	1360341077
80	1360343578
280	1360342649
640	1360343246
40	1360341729
120	1360343182
100	1360343877
1000	1360341769
60	1360341138
1480	1360341905
60	1360343054
60	1360342397
80	1360343238
40	1360341126
80	1360343644
700	1360343070
360	1360341687
100	1360343411
100	1360343589
60	1360341086
120	1360343245
320	1360342377
100	1360342259
3680	1360342404
140	1360342078
16260	1360343118
40	1360343194
60	1360343498
40	1360341096
500	1360342234
4020	1360342417
60	1360343711
80	1360342154
160	1360343246
40	1360341855
80	1360343209
60	1360343114
6100	1360342209
180	1360343197
120	1360343364
80	1360343876
440	1360341100
140	1360341816
120	1360341687
180	1360342926
220	1360342464
40	1360343328
60	1360342193
40	1360343873
380	1360342617
1200	1360341832
2500	1360342181
180	1360343178
400	1360341096
1380	1360343429
40	1360341089
160	1360341110
40	1360343216
60	1360342502
80	1360343317
40	1360343541
100	1360341685
80	1360341733
60	1360341103
80	1360343273
1840	1360343542
140	1360343972
4800	1360341788
40	1360343877
60	1360342886
60	1360342583
140	1360343211
40	1360343272
40	1360341117
40000	1360340590
40	1360343152
60	1360343530
280	1360342507
16660	1360340538
40	1360341096
200	1360343182
1260	1360343750
60	1360341096
100	1360342411
10180	1360341739
80	1360343079
1000	1360342923
2100	1360341847
40	1360343194
320	1360342592
10140	1360341873
120	1360342635
60	1360342322
40	1360341092
320	1360342672
160	1360343874
60	1360341642
2680	1360343010
60	1360341103
1180	1360343418
60	1360342240
100	1360341994
60	1360341107
680	1360341950
60	1360343237
140	1360341609
60	1360341092
120	1360342539
320	1360343380
12920	1360341718
60	1360341510
1800	1360343392
60	1360343050
120	1360342350
140	1360341784
2200	1360343742
40	1360341960
420	1360341395
240	1360341099
700	1360342322
40	1360341115
40	1360341096
60	1360343129
160	1360343182
80	1360341075
60	1360343934
100	1360341722
140	1360343972
140	1360341609
80	1360341887
80	1360342709
40	1360341100
120	1360343208
15440	1360343782
160	1360343872
60	1360341122
120	1360343075
2120	1360342129
1080	1360343578
1140	1360342304
140	1360342029
820	1360342004
400	1360341132
16480	1360343479
2720	1360341873
40	1360341076
16980	1360342192
500	1360343802
1180	1360342718
100	1360342871
40	1360341113
320	1360343483
140	1360343950
680	1360343246
40	1360343906
1100	1360342037
40	1360343634
60	1360341096
360	1360341106
100	1360343817
1420	1360343361
100	1360341139
9660	1360341696
60	1360342297
4300	1360343771
100	1360342185
120	1360341094
440	1360341119
60	1360342703
120	1360343324
140	1360341812
1880	1360341897
360	1360343746
100	1360341805
2560	1360343674
60	1360341083
100	1360341739
80	1360343231
12280	1360341642
2220	1360342779
2080	1360343170
2160	1360342144
80	1360343361
60	1360342700
80	1360343167
16520	1360343045
140	1360341944
120	1360341084
180	1360343506
60	1360343222
60	1360343915
220	1360341818
80	1360342980
160	1360342494
80	1360341098
60	1360342539
180	1360341610
2420	1360343058
60	1360342702
1940	1360341694
940	1360343479
1980	1360341609
60	1360343222
10960	1360342557
60	1360342354
80	1360341131
1420	1360341788
60	1360342573
160	1360343399
2120	1360341873
1340	1360341711
460	1360341834
5560	1360343961
40000	1360340614
740	1360342396
40	1360343767
80	1360342316
60	1360341396
360	1360342967
3540	1360342887
80	1360343868
40	1360343126
120	1360343010
1160	1360343854
60	1360342595
80	1360342967
60	1360343218
60	1360343038
3400	1360341718
80	1360341117
60	1360341082
100	1360343317
60	1360343929
480	1360343401
960	1360343511
2120	1360341960
2100	1360341873
15420	1360342942
160	1360341822
40	1360341098
120	1360341620
60	1360341131
80	1360343350
120	1360341642
780	1360342645
60	1360343134
60	1360341113
80	1360343400
40	1360343414
60	1360341092
80	1360342254
980	1360341994
120	1360343446
1020	1360342373
40	1360341105
80	1360343187
100	1360341112
780	1360343301
40	1360343346
40	1360343813
40	1360341898
240	1360341100
180	1360342841
60	1360342996
2480	1360342185
40	1360343321
3280	1360343354
100	1360341744
440	1360341131
2280	1360343437
120	1360343376
60	1360342772
1180	1360343610
2980	1360342799
60	1360342610
40	1360343401
600	1360342109
60	1360343102
620	1360343870
100	1360343491
160	1360342049
140	1360343339
80	1360343004
6620	1360343515
40	1360341104
1380	1360341821
960	1360343364
60	1360343222
60	1360343194
160	1360343869
40	1360343106
240	1360342795
60	1360342868
40	1360343361
300	1360342700
160	1360343050
320	1360341140
100	1360342214
100	1360342222
80	1360342061
460	1360343715
40	1360343404
100	1360342167
40	1360341822
340	1360342507
60	1360341129
220	1360341085
9240	1360342764
60	1360343503
60	1360341089
180	1360342535
2580	1360341818
100	1360343965
40	1360342436
160	1360342798
60	1360343400
400	1360341134
280	1360342701
40	1360343034
240	1360343871
60	1360341670
320	1360341116
340	1360343638
380	1360343869
60	1360341089
1140	1360343332
300	1360341844
40	1360341138
60	1360342214
7480	1360343862
80	1360343235
120	1360343301
40	1360343579
100	1360343242
60	1360341825
1160	1360343578
40	1360343294
40	1360342703
40	1360341136
100	1360341925
140	1360343873
100	1360342326
1160	1360343372
120	1360342657
120	1360341079
80	1360341392
80	1360342859
80	1360342727
200	1360342444
40	1360341113
420	1360341394
40	1360343218
120	1360342887
140	1360341092
100	1360342067
60	1360342305
40	1360342167
60	1360341091
80	1360343221
180	1360342695
140	1360342790
160	1360341901
60	1360341125
60	1360341099
40	1360341666
740	1360343235
100	1360343187
3220	1360342984
60	1360342297
11260	1360342491
80	1360343400
17580	1360341925
10780	1360343001
40	1360343223
120	1360343372
160	1360341880
560	1360341754
60	1360343601
520	1360342494
60	1360342145
12340	1360343166
2140	1360341837
360	1360343219
140	1360341627
100	1360342649
40	1360341831
300	1360342950
8880	1360342144
16580	1360343645
60	1360343910
140	1360343872
60	1360343094
1960	1360342491
200	1360342278
880	1360343324
60	1360343308
40	1360341729
100	1360343700
60	1360343209
160	1360343868
80	1360343488
100	1360342931
60	1360342737
100	1360341078
60	1360343488
140	1360343886
100	1360342195
80	1360343488
60	1360341094
40	1360343220
9320	1360343279
60	1360342738
60	1360342934
60	1360343209
100	1360342026
80	1360340570
40	1360341082
220	1360343942
40	1360343700
100	1360342840
80	1360343217
15120	1360342096
40	1360343187
1000	1360343151
140	1360341827
60	1360343582
120	1360341643
200	1360342171
60	1360343700
120	1360343711
400	1360341106
100	1360341997
17620	1360343574
980	1360342376
80	1360343582
40	1360342954
80	1360343263
140	1360343608
40	1360342779
120	1360342886
100	1360341815
15640	1360342629
60	1360343212
1120	1360342664
160	1360343029
80	1360342426
120	1360343869
40	1360343156
100	1360343595
60	1360342635
220	1360341613
17820	1360342866
140	1360343824
40	1360341108
120	1360343829
40	1360343206
160	1360343870
60	1360342487
2020	1360343190
40	1360341087
40	1360342182
60	1360342136
120	1360343950
80	1360343429
200	1360342011
100	1360343398
40	1360341127
40	1360343957
60	1360342696
1360	1360341862
120	1360341111
160	1360343373
240	1360341098
100	1360341940
60	1360342101
13120	1360341993
80	1360343472
40	1360341395
140	1360341613
100	1360342519
40	1360342967
600	1360342148
1960	1360342714
3440	1360341784
80	1360343328
60	1360341392
1520	1360341989
640	1360342856
80	1360343110
80	1360343878
4620	1360343865
1400	1360341104
60	1360342967
40	1360341098
160	1360342195
140	1360342699
320	1360342229
180	1360342911
60	1360343876
140	1360341690
60	1360343582
60	1360341105
180	1360342613
100	1360341833
60	1360343219
140	1360342468
80	1360341097
9500	1360343111
60	1360343541
60	1360342305
80	1360343708
40	1360341082
80	1360343875
2200	1360342011
2100	1360341613
40	1360343646
40	1360343134
40	1360343566
60	1360343733
260	1360343902
80	1360343969
80	1360341102
40	1360343212
40	1360341107
60	1360343381
160	1360342904
200	1360343342
260	1360341120
60	1360341119
60	1360341094
1160	1360342722
920	1360342447
1020	1360342120
2700	1360342214
80	1360343707
1100	1360342542
60	1360342206
180	1360343335
2840	1360343021
140	1360343220
100	1360343479
140	1360341936
8060	1360341788
60	1360342642
2880	1360342606
15320	1360342919
1280	1360343316
2200	1360342491
60	1360342237
400	1360342699
1520	1360342306
40	1360343171
160	1360342075
100	1360343438
220	1360341104
180	1360342553
220	1360343411
60	1360343217
40	1360341110
80	1360343942
60	1360343155
140	1360342699
40	1360341123
980	1360341642
920	1360343894
80	1360341118
10480	1360341722
120	1360343038
60	1360341128
60	1360343407
5040	1360341818
60	1360341112
80	1360341080
1020	1360341759
80	1360343226
60	1360341114
2840	1360343146
80	1360342893
140	1360343215
220	1360342170
300	1360341097
120	1360343221
940	1360343301
140	1360341635
120	1360343212
60	1360343495
440	1360342145
40	1360343221
40	1360341393
220	1360341126
60	1360341109
40	1360342210
480	1360343114
40	1360341128
120	1360342293
380	1360341137
100	1360341758
100	1360342312
200	1360343388
320	1360343574
1160	1360343646
60	1360343871
60	1360343211
40	1360341712
80	1360342167
140	1360341876
60	1360343398
80	1360342643
180	1360341815
40	1360341076
100	1360342734
60	1360341105
220	1360343972
100	1360342214
140	1360341614
40	1360341650
40	1360341133
60	1360341128
16900	1360341667
100	1360343906
80	1360343218
840	1360342993
60	1360342836
100	1360341077
80	1360341670
9520	1360343376
40	1360341089
40	1360342491
2460	1360343086
480	1360341894
14220	1360343441
60	1360342029
60	1360341090
840	1360343429
16380	1360341821
60	1360343320
16600	1360343070
140	1360341825
40	1360342702
200	1360343806
60	1360341396
40	1360343215
140	1360342765
80	1360341023
180	1360343231
60	1360342061
60	1360342127
100	1360342610
100	1360343850
2200	1360342958
440	1360341138
10180	1360341609
200	1360342166
1880	1360342996
60	1360341617
40	1360341105
2940	1360341936
100	1360343306
80	1360343250
100	1360341089
11760	1360343186
40	1360341123
180	1360341694
360	1360343592
40	1360343407
40	1360341133
2080	1360343614
720	1360343138
40	1360343284
40	1360341964
80	1360343007
420	1360343400
60	1360341118
2920	1360341626
7600	1360342312
120	1360342687
40	1360341107
40	1360341812
180	1360341735
380	1360343889
540	1360342586
320	1360342700
40	1360341076
100	1360342145
16240	1360341703
40	1360341114
60	1360342650
60	1360342029
40	1360341107
60	1360341616
180	1360342675
220	1360343006
2820	1360342285
1160	1360341680
160	1360343018
380	1360343054
40	1360342202
6240	1360342126
60	1360342067
60	1360343398
200	1360343272
2300	1360343254
600	1360342840
380	1360341128
60	1360341116
100	1360342871
40	1360341132
3340	1360342494
2760	1360343541
40	1360341101
100	1360341818
880	1360343429
140	1360342468
900	1360342417
40	1360343066
40	1360343843
120	1360342588
3340	1360341636
100	1360342511
40	1360341098
120	1360343221
100	1360341822
40	1360342886
440	1360343399
40	1360341080
140	1360341815
3640	1360342456
40	1360343746
40	1360341074
40	1360341097
60	1360342241
40	1360341130
140	1360342700
40	1360343399
4460	1360341943
40	1360343873
280	1360341116
140	1360343475
320	1360343646
60	1360343727
40	1360341876
17700	1360342915
40	1360343320
520	1360343872
380	1360343400
320	1360341101
60	1360341082
60	1360341732
2860	1360341822
180	1360342907
80	1360343007
2180	1360343395
60	1360341117
8060	1360343786
340	1360341103
600	1360343802
160	1360343217
40	1360343187
60	1360341111
2780	1360343357
60	1360343867
140	1360343050
60	1360341109
220	1360343854
180	1360343906
120	1360342790
4680	1360342779
40	1360343306
880	1360343850
60	1360342947
40	1360341103
40	1360342233
60	1360343863
40	1360343183
540	1360343387
240	1360342133
40	1360343704
520	1360343202
40	1360342315
400	1360341131
80	1360342182
100	1360341828
260	1360342643
1760	1360342221
1180	1360342417
120	1360343730
40	1360342144
100	1360342779
80	1360342684
120	1360343588
40	1360341114
2820	1360343574
760	1360341687
1080	1360343126
80	1360343798
60	1360341100
120	1360342596
140	1360342029
40	1360343223
80	1360342133
40	1360341138
2800	1360342635
120	1360342841
120	1360343822
140	1360343738
100	1360343874
60	1360341082
3140	1360341773
1660	1360343372
180	1360341393
80	1360343871
140	1360342088
40	1360341620
60	1360342491
1800	1360341653
680	1360343294
60	1360343715
1780	1360342251
60	1360342841
100	1360342182
1180	1360342225
100	1360342476
100	1360341982
60	1360343220
120	1360341862
160	1360343665
280	1360341111
100	1360342297
160	1360343398
60	1360342294
160	1360342589
60	1360342702
180	1360342365
180	1360341733
60	1360341089
340	1360341396
380	1360343221
220	1360341707
120	1360343223
40	1360342806
60	1360341126
140	1360342617
80	1360342264
480	1360343216
40	1360343221
1880	1360343600
40	1360343870
60	1360343579
60	1360343350
180	1360341921
80	1360343186
100	1360343346
5120	1360343090
160	1360343872
140	1360343078
60	1360341079
8700	1360342656
40	1360341094
900	1360342930
1040	1360342166
80	1360341770
220	1360341394
120	1360341790
